id,hinban,item,description,remarks,unit,uprice,ouritem,vol,zaiko,kento,hcode,cat
4695,"布地サンプル(10cm x 10cm) VANQ-03 ﾁｬｲ","布地サンプル(10cm x 10cm) VANQ-03 ﾁｬｲ","マスキングテープで束ねて品番を明記してください。","",pcs,"","","",0,0,"",""
4696,"布地サンプル(10cm x 10cm) SIZA-GY ｸｰﾙｸﾞﾚｰ","布地サンプル(10cm x 10cm) SIZA-GY ｸｰﾙｸﾞﾚｰ","マスキングテープで束ねて品番を明記してください。","",pcs,"","","",0,0,"",""
4697,"布地サンプル(10cm x 10cm) BANDITBD03 ﾐｯｸｽﾍﾞｰｼﾞｭ","布地サンプル(10cm x 10cm) BANDITBD03 ﾐｯｸｽﾍﾞｰｼﾞｭ","マスキングテープで束ねて品番を明記してください。","",pcs,"","","",0,0,"",""
4698,"布地サンプル(10cm x 10cm) LEON-CUGY ﾈｰﾛ","布地サンプル(10cm x 10cm) LEON-CUGY ﾈｰﾛ","マスキングテープで束ねて品番を明記してください。","",pcs,"","","",0,0,"",""
4699,"布地サンプル(10cm x 10cm) SN-03 ｼｭｶﾞｰﾍﾞｰｼﾞｭ","布地サンプル(10cm x 10cm) SN-03 ｼｭｶﾞｰﾍﾞｰｼﾞｭ","マスキングテープで束ねて品番を明記してください。","",pcs,"","","",0,0,"",""
4700,"CH1021(ｴﾚﾅ)用 取付ボルト一式","CH1021(ｴﾚﾅ)用 取付ボルト一式","","",set,"","","",0,0,"",""
4701,"IL715EO(ﾏｯﾃｨｵ)用 取付ボルト一式","IL715EO(ﾏｯﾃｨｵ)用 取付ボルト一式","","",set,"","","",0,0,"",""
4702,"FJ001-FJ003用 取付ボルト一式","FJ001-FJ003用 取付ボルト一式","","",set,"","","",0,0,"",""
4703,"CH1092-肘C SP/183","CH1092-肘C SP/183","[ONLY COVER] リビングハウス向け","修正カバー",pcs,"","","",0,0,"",""
4704,"CH1069-59C SP/206","CH1069-HRC SP/206","Head-rest Cover Only","別製品",pcs,5.5,"","","","","",INCOON
4705,"CH1069-59C SP/207","CH1069-HRC SP/207","Head-rest Cover Only","別製品",pcs,5.5,"","","","","",INCOON
4706,"CH1069-59C SP/209","CH1069-HRC SP/209","Head-rest Cover Only","別製品",pcs,5.5,"","","","","",INCOON
4707,"CHY038-12F SP/194","CHY038-12F SP/194","新規ベッド セミダブルサイズ","",set,"","","","","","","INCOON BED"
4708,"LH03-20 HSQ9066/07","LH03-20N HSQ9066/07","リビングハウス","布地:103100476 HSQ9066/07/BE&BL",pcs,256.6,"",0.55,0,0,"",""
4709,"CH261KF-03LSET SP/126N","CH261KF-3PL+0.5P SP/126N","クッション部=SP/126N ボディー部=SP/126N","スツール同梱 向かって右が広肘",sets,"","","",0,0,"",""
4710,"CH261KF-03LSET SP/207 SP/196","CH261KF-3PL+0.5P SP/207 SP/196","クッション部=SP/207 ボディー部=SP/196","スツール同梱 向かって右が広肘",sets,"","","",0,0,"",""
4711,"CH356-59 SP/206","CHS356-59 SP/206","Head-rest ","別製品",pcs,22.5,"",0.09,0,0,"",""
4712,"CH356-59 SP/207","CHS356-59 SP/207","Head-rest ","別製品",pcs,22.5,"",0.09,0,0,"",""
4713,"TF943B-03 DB SP/196","TF943B-03 SP/196","腰クッション無し 脚色=DB","別製品",pcs,"","","",0,0,"",""
4714,"TF943B-03 DB SP/192 SP/196","TF943B-3P DB SP/192 SP/196","クッション部=SP/192 本体部＝SP/196","別製品 DB脚同梱","","","",1.0,0,0,"",""
4715,"TF943B-17 DB SP/192 SP/196","TF943B-0.5P DB SP/192 SP/196","クッション部=SP/192 本体部＝SP/196","別製品 DB脚同梱","","","","",0,0,"",""
4716,"CH1070-03 SP/190","CH1070-3P SP/190","総幅(W):1900mm","別製品",pcs,451.1,"",1.4,0,0,"",""
4717,"CH1070-03 SP/191","CH1070-3P SP/191","総幅(W):1900mm","別製品",pcs,451.1,"",1.4,0,0,"",""
4718,"CH1070-03 SP/194","CH1070-3P SP/194","総幅(W):1900mm","別製品",pcs,451.1,"",1.4,0,0,"",""
4719,"CH1070-03 SP/195","CH1070-3P SP/195","総幅(W):1900mm","別製品",pcs,451.1,"",1.4,0,0,"",""
4720,"CH1070-03 SP/196","CH1070-3P SP/196","総幅(W):1900mm","別製品",pcs,451.1,"",1.4,0,0,"",""
4721,"CH1070-03 SP/197","CH1070-3P SP/197","総幅(W):1900mm","別製品",pcs,451.1,"",1.4,0,0,"",""
4722,"CH1070-03 SP/198","CH1070-3P SP/198","総幅(W):1900mm","別製品",pcs,451.1,"",1.4,0,0,"",""
4723,"CH1070-03 SP/199","CH1070-3P SP/199","総幅(W):1900mm","別製品",pcs,451.1,"",1.4,0,0,"",""
4724,"CH1099-3PSET SN/02","CH1099-3P+0.5P SN/02","SET(3Px1 + 0.5Px1 + CUx2 + 木脚DBRx9) ","別製品",set,"","","",0,0,"",""
4725,"CH1100-3P SP/207","CH1100-3P SP/207","3P Sofa","別製品",pcs,235.7,"","",0,0,"",""
4726,"CH1100-HR SP/207","CH1100-HR SP/207","Head Rest","別製品",pcs,38.1,"","",0,0,"",""
4727,"CH1100-0.5P SP/207","CH1100-0.5P SP/207",Stool,"別製品",pcs,71.1,"","",0,0,"",""
4728,"CH271E-03 SP/172","CH271E-03 SP/172","マチルダ","別製品 CU37x2付き",set,299.3,"",1.13,0,0,"",""
4729,"CH271E-17 SP/172","CH271E-17 SP/172","マチルダ stool","別製品",pcs,92.0,"",0.17,0,0,"",""
4730,"CH1082N-03SET DB SP/198","CH1082N-3P+0.5 SP/198","CU37x1 CU35x2 肘CUx2 付","別製品STOOL同梱 木脚同梱 脚色 DB色",set,403.7,"","",0,0,"",""
4731,"CH1082N-03SET DB SP/190","CH1082N-3P+0.5 SP/190","CU37x1 CU35x2 肘CUx2 付","別製品STOOL同梱 木脚同梱 脚色 DB色",set,403.7,"","",0,0,"",""
4732,"CH1082N-03SET DB SP/191","CH1082N-3P+0.5 SP/191","CU37x1 CU35x2 肘CUx2 付","別製品STOOL同梱 木脚同梱 脚色 DB色",set,403.7,"","",0,0,"",""
4733,"CH1082N-03SET DB SP/192","CH1082N-3P+0.5 SP/192","CU37x1 CU35x2 肘CUx2 付","別製品STOOL同梱 木脚同梱 脚色 DB色",set,403.7,"","",0,0,"",""
4734,"CH1082N-03SET DB SP/194","CH1082N-3P+0.5 SP/194","CU37x1 CU35x2 肘CUx2 付","別製品STOOL同梱 木脚同梱 脚色 DB色",set,403.7,"","",0,0,"",""
4735,"CH1082N-03SET DB SP/195","CH1082N-3P+0.5 SP/195","CU37x1 CU35x2 肘CUx2 付","別製品STOOL同梱 木脚同梱 脚色 DB色",set,403.7,"","",0,0,"",""
4736,"CH1082N-03SET DB SP/196","CH1082N-3P+0.5 SP/196","CU37x1 CU35x2 肘CUx2 付","別製品STOOL同梱 木脚同梱 脚色 DB色",set,403.7,"","",0,0,"",""
4737,"CH1082N-03SET DB SP/197","CH1082N-3P+0.5 SP/197","CU37x1 CU35x2 肘CUx2 付","別製品STOOL同梱 木脚同梱 脚色 DB色",set,403.7,"","",0,0,"",""
4738,"CH1082N-03SET DB SP/199","CH1082N-3P+0.5 SP/199","CU37x1 CU35x2 肘CUx2 付","別製品STOOL同梱 木脚同梱 脚色 DB色",set,403.7,"","",0,0,"",""
4739,"LH03-03 HSQ9066/07","LH03-3P HSQ9066/07","リビングハウス","布地:103100476 HSQ9066/07/BE&BL",pcs,331.6,"",0.56,0,0,"",""
4740,"CH261-17 SP/192 SP/196","CH261-0.5P SP/192 SP/196","クッション部=SP/192、ボディー部=SP/196","アクロス 別製品",pcs,"","","",0,0,"",""
4741,"CH907-06 SP/209 SP/207","CH907-06 SP/209 SP/207","ロザーナ本体+CU37はSP/209 CU35はSP/207","CU35x1 CU37x1付き",set,"","",0.81,0,0,"",""
4742,"CH907-07 SP/209 SP/207","CH907-07 SP/209 SP/207","ロザーナ本体+CU37はSP/209 CU35はSP/207","CU35x1 CU37x1付き",set,"","",0.81,0,0,"",""
4743,"CH907-49 SP/209 SP/207","CH907-49 SP/209 SP/207","ロザーナ本体+CU37はSP/209 CU35はSP/207","CU35x1 CU37x1付き",set,"","",0.86,0,0,"",""
4744,"CH907-50 SP/209 SP/207","CH907-50 SP/209 SP/207","ロザーナ本体+CU37はSP/209 CU35はSP/207","CU35x1 CU37x1付き",set,"","",0.86,0,0,"",""
4745,"CH1021 DK","CH1021-LEG DK （ｴﾚﾅｿﾌｧ用）脚","ｴﾚﾅ2 脚別梱包セット","別製品",set,2.3,"","",0,0,"",""
4746,"CH1021 WN","CH1021-LEG WN （ｴﾚﾅｿﾌｧ用）脚","ｴﾚﾅ2 脚別梱包セット","別製品",set,2.3,"","",0,0,"",""
4747,"TF943B-06 DB SP/184","TF943B-20L SP/184","腰クッションなし DB脚同梱","別製品",pcs,"","",1.06,0,0,"",""
4748,"TF943B-50 DB SP/184","TF943B-11R SP/184","腰クッションなし DB脚同梱","別製品",pcs,222.2,"",0.97,0,0,"",""
4749,"TF943B-17 DB SP/184","TF943B-0.5P DB SP/184","DB脚 同梱","別製品",pcs,"","","",0,0,"",""
4750,"TF1083-03SET SN/01 用 肘置きクッション","TF1083-3P+0.5P SN/01 用 肘置きクッション","肘置きクッションのみ","部材",pcs,"","","",0,0,"",""
4751,"CH250-03 用　座ヌードのみ","CH250-03 用　座ヌードのみ","座ヌードのみ","( 1 セット）",set,"","","",0,0,"",""
4752,"CH351-02用 梱包材一式","CH351-02用 梱包材一式","梱包用ダンボールと白い不織布","",set,"","","",0,0,"",""
4753,"CH271-35 SN/02","CH271-35 SN/02","マチルダ","別製品",pcs,17.4,"","",0,0,"",""
4754,"CH271-35 SN/01","CH271-35 SN/01","マチルダ","別製品",pcs,17.4,"","",0,0,"",""
4755,"CH271-35 SN/03","CH271-35 SN/03","マチルダ","別製品",pcs,17.4,"","",0,0,"",""
4756,"CH232W-08 SP/209","CH232W-08 SP/209","レコルタⅡ","別製品 CU37x1付き",pcs,204.7,"",0.9,0,0,"",""
4757,"CH232W-50 SP/209","CH232W-50 SP/209","レコルタⅡ","別製品 CU37x1付き",pcs,193.3,"",0.94,0,0,"",""
4758,"CH261-03+17 SP/206","CH261-03+17 SP/206","クッション部、ボディ部共 SP/206","別製品 スツール同梱",sets,"","",1.594,0,0,"",""
4759,"TF943B-06 DB SN/01","TF943B-20L SN/01","","腰クッションなし / 脚 DB 同梱",pcs,239.8,"",1.06,0,0,"",""
4760,"TF943B-50 DB SN/01","TF943B-11R SN/01","腰クッションなし / 脚 DB 同梱","別製品",pcs,222.2,"",0.97,0,0,"",""
4761,"CH907-07C SP/209","CH907-07C SP/209","ロザーナ 本体 Only Cover","別製品",pcs,"","","",0,0,"",""
4762,"CH907-49C SP/209","CH907-49C SP/209","ロザーナ 本体 Only Cover","別製品",pcs,"","","",0,0,"",""
4763,"CH907-37C SP/209","CH907-37C SP/209","only cover","別製品",pcs,"","","",0,0,"",""
4764,"CH907-35C SP/209","CH907-35C SP/209","only cover","別製品",pcs,"","","",0,0,"",""
4765,"CH232-06C SP/122N","CH232-06C SP/122N","only cover","別製品(旧仕様)",set,"","","","",0,"013CH232-06C SP/122N","旧モデル"
4766,"CH232W-37 SP/122N","CH232W-37 SP/122N","クッション","別製品",pcs,26.1,"","",0,0,"",""
4767,"CH232W-03 SP/190","CH232W-03 SP/190","レコルタⅡ","別製品 CU37x2付き",pcs,250.5,"",1.25,0,0,"",""
4768,"CH232W-03 SP/191","CH232W-03 SP/191","レコルタⅡ","別製品 CU37x2付き",pcs,250.5,"",1.25,0,0,"",""
4769,"CH232W-03 SP/194","CH232W-03 SP/194","レコルタⅡ","別製品 CU37x2付き",pcs,250.5,"",1.25,0,0,"",""
4770,"CH232W-03 SP/195","CH232W-03 SP/195","レコルタⅡ","別製品 CU37x2付き",pcs,250.5,"",1.25,0,0,"",""
4771,"CH232W-03 SP/196","CH232W-03 SP/196","レコルタⅡ","別製品 CU37x2付き",pcs,250.5,"",1.25,0,0,"",""
4772,"CH232W-03 SP/197","CH232W-03 SP/197","レコルタⅡ","別製品 CU37x2付き",pcs,250.5,"",1.25,0,0,"",""
4773,"CH232W-03 SP/198","CH232W-03 SP/198","レコルタⅡ","別製品 CU37x2付き",pcs,250.5,"",1.25,0,0,"",""
4774,"CH232W-03 SP/199","CH232W-03 SP/199","レコルタⅡ","別製品 CU37x2付き",pcs,250.5,"",1.25,0,0,"",""
4775,"CH351-03C SP/181","CH351-3PC SP/181","ONLY COVER/Fugue","別製品",set,"","","",0,0,"",""
4776,"CH356-59C SP/181","CH356-59C SP/181","only cover (ヘッドレスト)","別製品",set,"","","",0,0,"",""
4777,"LH03-02 HSQ9066/06","LH03-2P HSQ9066/06","リビングハウス","別製品 布地:103101057 HSQ9066/06/BE&GR",pcs,290.6,"",0.47,0,0,"",""
4778,"LH03-02 SD426/17","LH03-2P SD426/17","リビングハウス","別製品 布地:103100390 SD426/17/GY",pcs,264.6,"",0.47,0,0,"",""
4779,"LH03-17L SD426/17","LH03-0.6P SD426/17","リビングハウス","別製品 布地:103100390 SD426/17/GY",pcs,148.9,"",0.178398,0,0,"",""
4780,MAN-5M-W77LNB61,MAN-5M-W77LNB61,"アナベル","旧品番:CE-720W77LNB6NN",pcs,269.0,"",0.48,0,0,"",""
4781,MAN-3M-W77LNB61,MAN-3M-W77LNB61,"アナベル","旧品番:CE-723W77LNB6NN",pcs,493.5,"",1.22,0,0,"",""
4782,MAN-1M-W77LNB61,MAN-1M-W77LNB61,"アナベル","旧品番:CE-721W77LNB6NN",pcs,98.25,"",0.13,0,0,"",""
4783,MAN-1M-W79LNB61,MAN-1M-W79LNB61,"アナベル","旧品番:CE-721W79LNB6NN",pcs,98.25,"",0.13,0,0,"",""
4784,MAN-3M-W79LNB61,MAN-3M-W79LNB61,"アナベル","旧品番:CE-723W79LNB6NN",pcs,493.5,"",1.22,0,0,"",""
4785,MAN-5M-W79LNB61,MAN-5M-W79LNB61,"アナベル","旧品番:CE-720W79LNB6NN",pcs,269.0,"",0.48,0,0,"",""
4786,"CHY038-10F SP/209","CHY038-10F SP/209","新規ベッド シングルサイズ","",set,160.7,"",0.632,0,0,"","INCOON BED"
4787,"CHY038-10F SP/206","CHY038-10F SP/206","新規ベッド シングルサイズ","",set,160.7,"",0.632,0,0,"","INCOON BED"
4788,"CHY038-10F SP/207","CHY038-10F SP/207","新規ベッド シングルサイズ","",set,160.7,"",0.632,0,0,"","INCOON BED"
4789,"LH03-03 HE282/12","LH03-3P HE282/12","リビングハウス","別製品 布地:103100380 HE282/12/BK",pcs,284.1,"",0.56,0,0,"",""
4790,"LH03-17 HSQ9053Z/14","LH03-0.5P HSQ9053Z/14","リビングハウス","別製品 布地:103100472 HSQ9053Z/14/BL",pcs,105.8,"",0.18,0,0,"",""
4791,"LH03-20 HSQ9053Z/14","LH03-20N HSQ9053Z/14","リビングハウス","別製品 布地:103100472 HSQ9053Z/14/BL",pcs,268.6,"",0.55,0,0,"",""
4792,"TF1089-3PC SP/183 座カバーのみ","TF1089-3PC SP/183 座カバーのみ","ONLY COVER","座カバーのみ(左右1セット)[クレーム交換分]",set,"","","",0,0,"",""
4793,"CH232-03C SP/176","CH232-03C SP/176","only cover (旧仕様)","別製品",set,"","",0.0275,"",0,"","旧モデル"
4794,"CH232W-37C SP/176","CH232W-37C SP/176","only cover","別製品",pcs,12.1,"","","",0,"",""
4795,"CH232W-35C SP/176","CH232W-35C SP/176","only cover","別製品",pcs,8.7,"","","",0,"",""
4796,"CH271-35 SP/178","CH271-35 SP/178","マチルダ","別製品",pcs,18.4,"","",0,0,"",""
4797,"CH271E-50 SP/176","CH271E-50 SP/176","マチルダ","別製品 CU37x1付き",pcs,220.8,"",0.98,0,0,"",""
4798,"CH271E-08 SP/176","CH271E-08 SP/176","マチルダ","別製品 CU37x1付き",set,226.3,"",0.98,0,0,"",""
4799,"CH1071N-03SETC SP/209","CH1071N-3PC+0.5PC SP/209","Only Cover","別製品 肘クッションカバー 同梱",set,114.2,"","",0,0,"",""
4800,"CH1071N-03SETC SP/206","CH1071N-3PC+0.5PC SP/206","Only Cover","別製品 肘クッションカバー 同梱",set,114.2,"","",0,0,"",""
4801,"CH1071N-03SETC SP/207","CH1071N-3PC+0.5PC SP/207","Only Cover","別製品 肘クッションカバー 同梱",set,114.2,"","",0,0,"",""
4802,"CH271E-49B 座のみ","CH271E-49B 座のみ","マチルダ 新仕様ポケットコイル 座のみ","セット外れ品交換分",set,"","","","","","","ﾇｰﾄﾞ"
4803,"CH271E-50B 座のみ","CH271E-50B 座のみ","マチルダ 新仕様ポケットコイル 座のみ","セット外れ品交換分",set,"","","","","","","ﾇｰﾄﾞ"
4804,"CH232W-50 SP/181","CH232W-50 SP/181","レコルタⅡ"," CUCU37x1付き ",set,191.0,"",0.9,0,0,"",""
4805,"CH232W-50 SP/182","CH232W-50 SP/182","レコルタⅡ"," CUCU37x1付き ",set,191.0,"",0.9,0,0,"",""
4806,"CH232W-50 SP/184","CH232W-50 SP/184","レコルタⅡ"," CUCU37x1付き ",set,191.0,"",0.9,0,0,"",""
4807,"CH232W-08 SP/181","CH232W-08 SP/181","レコルタⅡ"," CUCU37x1付き ",set,197.7,"",0.9,0,0,"",""
4808,"CH232W-08 SP/182","CH232W-08 SP/182","レコルタⅡ"," CUCU37x1付き ",set,197.7,"",0.9,0,0,"",""
4809,"CH232W-08 SP/184","CH232W-08 SP/184","レコルタⅡ"," CUCU37x1付き ",set,197.7,"",0.9,0,0,"",""
4810,"CH907-07 SP/196 SP/192","CH907-07 SP/196 SP/192","ロザーナ本体+CU37はSP/196 CU35はSP/192","3CU35x1 CU37x1付き",set,"","",0.81,0,0,"",""
4811,"CH907-49 SP/196 SP/192","CH907-49 SP/196 SP/192","ロザーナ本体+CU37はSP/196 CU35はSP/192","CU35x1 CU37x1付き",set,"","",0.86,0,0,"",""
4812,"CH271-35C SP/190","CH271-35C SP/190","only cover","別製品",pcs,8.7,"",0.0055,0,0,"",""
4813,"CH271-35C SP/194","CH271-35C SP/194","only cover","別製品",pcs,8.7,"",0.0055,0,0,"",""
4814,"CH271-35C SP/195","CH271-35C SP/195","only cover","別製品",pcs,8.7,"",0.0055,0,0,"",""
4815,"CH271-35C SP/196","CH271-35C SP/196","only cover","別製品",pcs,8.7,"",0.0055,0,0,"",""
4816,"CH271-35C SP/198","CH271-35C SP/198","only cover","別製品",pcs,8.7,"",0.0055,0,0,"",""
4817,"CH271-35C SP/199","CH271-35C SP/199","only cover","別製品",pcs,8.7,"",0.0055,0,0,"",""
4818,"TF943BN-03C ﾁﾘ17","TF943BN-03C CHILI17","腰クッション無し Only Cover","別製品",set,"","","",0,0,"",""
4819,"CH261-03+17 SD48806","CH261-03+17 SD48806","布地:103100655 SD488/06/LUCY/GY","スツール同梱 別製品",sets,"","",1.594,0,0,"",""
4820,"CH261-03+17 HE28225","CH261-03+17 HE28225","布地:103100377 HE282/25/BL","スツール同梱 別製品",sets,"","",1.594,0,0,"",""
4821,"CH261-03+17 HE28221","CH261-03+17 HE28221","布地:103100379 HE282/21/NV","スツール同梱 別製品",sets,"","",1.594,0,0,"",""
4822,"CH261-03+17 HE28212","CH261-03+17 HE28212","布地:103100380 HE282/12/BK","スツール同梱 別製品",sets,"","",1.594,0,0,"",""
4823,"CH261-03+17 SD42617","CH261-03+17 SD42617","布地:103100390 SD426/17/GY","スツール同梱 別製品",sets,"","",1.594,0,0,"",""
4824,"CH261-03+17 SD42620","CH261-03+17 SD42620","布地:103100452 SD426/20/CGY","スツール同梱 別製品",sets,"","",1.594,0,0,"",""
4825,"CH261-03+17 SD42622","CH261-03+17 SD42622","布地:103100389 SD426/22/YE","スツール同梱 別製品",sets,"","",1.594,0,0,"",""
4826,"CH261-03+17 SD42634","CH261-03+17 SD42634","布地:103100455 SD426/34/DBR","スツール同梱 別製品",sets,"","",1.594,0,0,"",""
4827,"CH261-03+17 SD48801","CH261-03+17 SD48801","布地:103100654 SD488/01/LUCY/IV","スツール同梱 別製品",sets,"","",1.594,0,0,"",""
4828,"CH261KF-03LSET SP/209 SP/206","CH261KF-3PL+0.5P SP/209 SP/206","クッション部=SP/209 ボディー部=SP/206","スツール同梱 向かって右が広肘",sets,"","","",0,0,"",""
4829,"CH261KF-03LSET SP/192 SP/191","CH261KF-3PL+0.5P SP/192 SP/191","クッション部=SP/192 ボディー部=SP/191","スツール同梱 向かって右が広肘",sets,420.0,"","",0,0,"",""
4830,"TF943B-03 DB SP/181","TF943B-03 SP/181","腰クッション無し 脚色=DB","別製品",pcs,"","","",0,0,"",""
4831,"TF943B-03 DB SP/178","TF943B-03 SP/178","腰クッション無し 脚色=DB","別製品",pcs,"","","",0,0,"",""
4832,"CH1099-0.5P SP/181","CH1099-0.5P SP/181",Stool,"別製品",set,"","","",0,0,"",""
4833,"CH1099-3PSET SP/178","CH1099-3P+0.5P SP/178","SET(3Px1 + 0.5Px1 + CUx2 + 木脚DBRx9) ","別製品",set,442.5,"","",0,0,"",""
4834,"LH03-632用 座中身のみ","LH03-632用 座中身のみ","クレーム分 No commercial value","へこみクレーム",pcs,"","","",0,0,"",""
4835,"CH1104-3P SN/56 SN/50","CH1104-3P SN/56 SN/50","クッション部=SN/56 ボディー部=SN/50","NFブリッド(ナフコオリジナル) BW色脚",pcs,280,"",0.97,0,0,"",""
4836,"CH1104-2.5P SN/56 SN/50","CH1104-2.5P SN/56 SN/50","クッション部=SN/56 ボディー部=SN/50","NFブリッド(ナフコオリジナル)",pcs,270,"",0.88,0,0,"",""
4837,"CH1104-0.5P SN/56 SN/50","CH1104-0.5P SN/56 SN/50","クッション部=SN/56 ボディー部=SN/50","NFブリッド(ナフコオリジナル)",pcs,75.5,"",0.18,0,0,"",""
4838,"CH1104-HR SN/56","CH1104-HR SN/56","ヘッドレスト","NFブリッド(ナフコオリジナル)",pcs,18.5,"",0,0,0,"",""
4839,"CH1129-2P DB SP/192 SP/196","CH1129-2P DB SP/192 SP/196","DB脚, クッション部=SP/192 ボディー部=SP/196","2Pソファ",pcs,278,"",0.97,0,0,"",""
4840,"CH1129-3P DB SP/192 SP/196","CH1129-3P DB SP/192 SP/196","DB脚, クッション部=SP/192 ボディー部=SP/196","3Pソファ",pcs,306,"",1.08,0,0,"",""
4841,"CH1129-0.5P DB SP/192 SP/196","CH1129-0.5P DB SP/192 SP/196","DB脚, クッション部=SP/192 ボディー部=SP/196","スツール",pcs,77.3,"",0.18,0,0,"",""
4842,"CH1129-20LSET DB SP/192 SP/196","CH1129-20L DB SP/192 SP/196","DB脚, クッション部=SP/192 ボディー部=SP/196","2P片肘ソファ 500x500背クッションx1付",set,257,"",0.88,0,0,"",""
4843,"CH1129-20RSET DB SP/192 SP/196","CH1129-20R DB SP/192 SP/196","DB脚, クッション部=SP/192 ボディー部=SP/196","2P片肘ソファ 500x500背クッションx1付",pcs,257,"",0.88,0,0,"",""
4844,"CH1129-11LSET DB SP/192 SP/196","CH1129-11L DB SP/192 SP/196","DB脚, クッション部=SP/192 ボディー部=SP/196","カウチソファ 500x500背クッションx1付き",set,253,"",1.06,0,0,"",""
4845,"CH1129-11RSET DB SP/192 SP/196","CH1129-11R DB SP/192 SP/196","DB脚, クッション部=SP/192 ボディー部=SP/196","カウチソファ 500x500背クッションx1付",set,253,"",1.06,0,0,"",""
4846,"CH1092-1N SP/183","CH1092-1N SP/183",Libera,"アームレスチェア",pcs,131.7,"",0.652,0,0,"",""
4847,"CH1092-11N SP/183","CH1092-11N SP/183",Libera,"カウチ",pcs,"","",1.061,0,0,"",""
4848,"CH1092-FS SP/183","CH1092-FS SP/183",Libera,"肘",pcs,76.7,"",0.239,0,0,"",""
4849,"CH1092-YD SP/183","CH1092-YD SP/183",Libera,"腰クッション",pcs,17.7,"",0,0,0,"",""
4850,"CH1072-31LSETC SP/207","CH1072-30LC SP/207","[ONLY COVER] CU37x1 CU35x1付き付き","別製品",set,"","","",0,0,"",""
